Date,Sector,Universe Gross Sales EUR M,Universe Net Sales EUR M
01/04/2010,Sector_96,114.0182502,46.46224682
01/04/2010,Sector_97,54.85314941,15.80582281
01/04/2010,Sector_98,0.75983474,-2.28735097
01/04/2010,Sector_99,363.8494567,-5.77775719
01/04/2010,Sector_100,0,0
01/04/2010,Sector_101,21.55293054,-19.41769022
01/04/2010,Sector_102,595.5728862,129.607618
01/04/2010,Sector_103,0.01905745,0.01905745
01/04/2010,Sector_104,103.7922419,66.99889096
01/04/2010,Sector_105,36.75797782,-14.13980823
01/04/2010,Sector_106,0.85920707,-0.20535167
01/04/2010,Sector_107,506.8831633,125.264127
01/04/2010,Sector_109,89.04943878,-0.49394146
01/04/2010,Sector_110,66.87552813,8.65969332
01/04/2010,Sector_111,732.9688691,-101.2761172
01/04/2010,Sector_112,78.36772154,68.85633616
01/04/2010,Sector_113,16.8108553,2.89197307
01/04/2010,Sector_115,0.31056339,-0.28669979
01/04/2010,Sector_116,52.36801265,39.8641109
01/04/2010,Sector_117,0.83456344,2.77755051
01/04/2010,Sector_118,2147.909231,674.9061064
01/04/2010,Sector_119,358.0773332,203.6747117
01/04/2010,Sector_120,4.36621398,0.40169734
01/04/2010,Sector_121,11.90690628,-9.26569703
01/04/2010,Sector_122,1512.13874,410.8464119
01/04/2010,Sector_123,107.396035,54.1653852
01/04/2010,Sector_124,127.2545792,39.46226017
01/04/2010,Sector_125,0.06898296,0.06898296
01/04/2010,Sector_128,297.2145284,248.1365807
01/04/2010,Sector_129,15.63862249,-19.05717877
01/04/2010,Sector_132,4.41370995,-7.34834393
01/04/2010,Sector_133,0.43503835,-1.82421433
01/04/2010,Sector_135,56.39742279,-29.18127402
01/04/2010,Sector_136,71.78153427,13.08197235
01/04/2010,Sector_137,14.72733822,-20.78415969
01/04/2010,Sector_138,118.1071827,46.67448738
01/04/2010,Sector_139,253.9475213,115.0291029
01/04/2010,Sector_140,49.57490315,-114.7761167
01/04/2010,Sector_141,60.38031469,-1.62691521
01/04/2010,Sector_142,41.53435365,-186.4504019
01/04/2010,Sector_143,54.76766902,-9.43361094
01/04/2010,Sector_144,3.66196293,1.632548
01/04/2010,Sector_145,207.7559741,108.9853396
01/04/2010,Sector_146,149.0942803,-83.50356468
01/04/2010,Sector_147,24.53635543,14.15852457
01/04/2010,Sector_148,22.71607798,15.30949005
01/04/2010,Sector_149,56.53572658,-34.82266864
01/04/2010,Sector_150,141.2096572,97.3859091
01/04/2010,Sector_151,305.2644072,-178.3513219
01/04/2010,Sector_152,1575.354328,4.50775452
01/04/2010,Sector_153,118.9637894,-24.77850902
01/04/2010,Sector_154,114.446088,-104.4969095
01/04/2010,Sector_155,0.21605535,0.03239319
01/04/2010,Sector_156,159.3713417,68.82772419
01/04/2010,Sector_157,7.37713489,-12.36889911
01/04/2010,Sector_158,0.66530089,-5.79202861
01/04/2010,Sector_159,46.95251863,-44.06392842
01/04/2010,Sector_160,31.54244905,15.73663064
01/04/2010,Sector_161,0.62895765,-0.31770585
01/04/2010,Sector_162,80.29094844,42.41808583
01/04/2010,Sector_163,144.4926616,85.24422251
01/04/2010,Sector_164,1.86903011,0.59403808
01/04/2010,Sector_165,0.0320303,0.02760176
01/04/2010,Sector_166,153.9949688,96.6297205
01/04/2010,Sector_167,3.32216905,-2.80492634
01/04/2010,Sector_168,1705.345967,658.1381453
01/04/2010,Sector_169,199.8948402,43.62994392
01/04/2010,Sector_170,22.73420183,-14.30028082
01/04/2010,Sector_171,90.01472843,32.88892925
01/04/2010,Sector_174,38.56264986,-10.15884456
01/04/2010,Sector_175,28.03689314,21.13765012
01/04/2010,Sector_176,25.02457707,12.20699175
01/05/2010,Sector_0,67.80192884,2.46786343
01/05/2010,Sector_1,349.2124729,130.5001359
01/05/2010,Sector_2,35.96146677,26.23733363
01/05/2010,Sector_3,31.8078071,-10.05436111
01/05/2010,Sector_4,0.03557722,0.01347103
01/05/2010,Sector_5,36.38770978,28.68672542
01/05/2010,Sector_6,13.4671957,7.78055761
01/05/2010,Sector_7,243.0131813,33.69720018
01/05/2010,Sector_8,501.1236661,373.1572914
01/05/2010,Sector_9,96.32284385,42.24432867
01/05/2010,Sector_10,2.79342478,1.56241508
01/05/2010,Sector_11,0.18939986,0.14207489
01/05/2010,Sector_12,43.57669131,30.32612936
01/05/2010,Sector_13,0,10.20289099
01/05/2010,Sector_14,0.39383076,-0.90893245
01/05/2010,Sector_15,1.98566603,1.80079358
01/05/2010,Sector_16,784.4729422,387.5855535
01/05/2010,Sector_17,182.6155844,-348.1438696
01/05/2010,Sector_18,1096.110818,-503.0492017
01/05/2010,Sector_19,133.1357673,84.97398567
01/05/2010,Sector_20,1747.584721,686.7710512
01/05/2010,Sector_21,1250.751625,137.0534351
01/05/2010,Sector_22,1434.297188,1019.892671
01/05/2010,Sector_23,21.07005384,17.97964483
01/05/2010,Sector_24,104.9682482,51.39044205
01/05/2010,Sector_25,308.2243328,-367.3817241
01/05/2010,Sector_26,0.06915635,-0.29950279
01/05/2010,Sector_27,1012.971707,551.9827771
01/05/2010,Sector_28,44.25408744,12.72475746
01/05/2010,Sector_29,6.78398804,1.40753358
01/05/2010,Sector_31,185.2993364,88.06953586
01/05/2010,Sector_32,3984.104409,2654.61241
01/05/2010,Sector_33,1177.730272,-361.1676377
01/05/2010,Sector_34,6.60711838,3.95017495
01/05/2010,Sector_35,0.69854117,-0.54281657
01/05/2010,Sector_38,218.2280309,134.8973418
01/05/2010,Sector_39,5.54125748,1.5871313
01/05/2010,Sector_40,7.1978131,-0.5987648
01/05/2010,Sector_41,69.12253369,1.33279733
01/05/2010,Sector_42,43.84556248,38.75748481
01/05/2010,Sector_44,0.53291172,0.48213285
01/05/2010,Sector_45,0,0
01/05/2010,Sector_46,4.32235266,3.3492772
01/05/2010,Sector_47,3.92494019,0.95103081
01/05/2010,Sector_49,0.20628569,-0.27433777
01/05/2010,Sector_50,0.24191944,0.07662626
01/05/2010,Sector_51,0.02041531,0.02040997
01/05/2010,Sector_52,0,39.30291826
01/05/2010,Sector_53,478.7969707,467.8217446
01/05/2010,Sector_54,0.01932723,-0.64365223
01/05/2010,Sector_55,1087.541064,693.1184852
01/05/2010,Sector_56,688.6050748,-10.12580871
01/05/2010,Sector_57,96.27786706,71.75977234
01/05/2010,Sector_59,255.5361121,122.9767547
01/05/2010,Sector_61,154.2544932,-83.12449346
01/05/2010,Sector_62,515.3957728,-485.6587005
01/05/2010,Sector_63,27.4991864,3.75212034
01/05/2010,Sector_64,64.35591752,41.74627168
01/05/2010,Sector_65,159.2230786,75.41299767
01/05/2010,Sector_66,96.08017598,-412.8568358
01/05/2010,Sector_67,0.09291355,-0.03926099
01/05/2010,Sector_68,125.0662156,57.39947823
01/05/2010,Sector_70,216.4212558,-147.9493939
01/05/2010,Sector_71,1.14850785,0.56768721
01/05/2010,Sector_72,0.01009076,-4.13655936
01/05/2010,Sector_73,70.87372535,-195.6573463
01/05/2010,Sector_75,381.2175169,-77.98212038
01/05/2010,Sector_76,288.1261339,-538.6115929
01/05/2010,Sector_77,0.081375,-4.10508891
01/05/2010,Sector_79,0.57175894,-2.32097102
01/05/2010,Sector_80,1000.485787,-337.0373779
01/05/2010,Sector_81,113.4022685,47.94278201
01/05/2010,Sector_82,205.8007653,-266.8160413
01/05/2010,Sector_83,5.9637518,-5.7622171
01/05/2010,Sector_84,1119.3695,-1144.069769
01/05/2010,Sector_85,61.70967156,-35.12251333
01/05/2010,Sector_86,20.92634071,-59.98361097
01/05/2010,Sector_87,108.7430448,-188.2145962
01/05/2010,Sector_88,0,0
01/05/2010,Sector_89,6.20576651,-7.20405705
01/05/2010,Sector_91,73.87662059,37.44005144
01/05/2010,Sector_92,3.4388135,-20.78941411
01/05/2010,Sector_93,143.4675739,-77.66982088
01/05/2010,Sector_94,2.67283517,0.0923897
01/05/2010,Sector_95,944.481926,-265.3046656
01/05/2010,Sector_96,79.01988126,-7.18471794
01/05/2010,Sector_97,51.39243832,-18.03175386
01/05/2010,Sector_98,0.87442367,-1.21896638
01/05/2010,Sector_99,221.857756,-193.577147
01/05/2010,Sector_100,0,0
01/05/2010,Sector_101,22.19524355,-4.55378798
01/05/2010,Sector_102,358.9806245,-288.7333661
01/05/2010,Sector_103,0.02587009,0.02501909
01/05/2010,Sector_104,79.097693,-22.4967848
01/05/2010,Sector_105,16.18429826,-16.58404774
01/05/2010,Sector_106,0.90204945,-0.10000775
01/05/2010,Sector_107,405.0212124,-534.4890947
01/05/2010,Sector_109,44.23060053,-90.44858327
01/05/2010,Sector_110,70.82058663,-16.76530266
01/05/2010,Sector_111,800.709295,-9.45862811
01/05/2010,Sector_112,53.70278779,32.57235626
01/05/2010,Sector_113,21.55700474,1.48123526
01/05/2010,Sector_115,0.29525393,0.05933432
01/05/2010,Sector_116,45.75414448,17.62825075
01/05/2010,Sector_117,1.74478162,-0.62126355
01/05/2010,Sector_118,1754.493418,-11.5679012
01/05/2010,Sector_119,267.1191443,-18.17281554
01/05/2010,Sector_120,5.8174478,2.14516243
01/05/2010,Sector_121,16.43610699,-8.02766751
01/05/2010,Sector_122,1365.310527,17.00741914
01/05/2010,Sector_123,60.21347949,12.50797835
01/05/2010,Sector_124,63.27100402,-94.52034457
01/05/2010,Sector_125,0.20133627,-0.17677344
01/05/2010,Sector_126,0,0.00126177
01/05/2010,Sector_128,194.2751489,-180.7730769
01/05/2010,Sector_129,21.05733111,4.68179826
01/05/2010,Sector_132,8.34823958,-4.59257689
01/05/2010,Sector_133,0.31121682,-0.50993435
01/05/2010,Sector_135,147.8277996,-148.4773483
01/05/2010,Sector_136,75.05028482,-31.53135839
01/05/2010,Sector_137,38.84970588,-33.29453498
01/05/2010,Sector_138,41.57375041,-70.89834788
01/05/2010,Sector_139,82.5857195,-59.33742509
01/05/2010,Sector_140,46.17853233,-111.4766629
01/05/2010,Sector_141,37.24567808,-24.52582417
01/05/2010,Sector_142,35.18590355,-31.36809529
01/05/2010,Sector_143,20.95416768,-40.34332944
01/05/2010,Sector_144,2.46236189,-5.97311885
01/05/2010,Sector_145,129.2862681,-19.533941
01/05/2010,Sector_146,106.0707702,-6.31388113
01/05/2010,Sector_147,15.78978533,0.39486632
01/05/2010,Sector_148,22.66036455,15.21436494
01/05/2010,Sector_149,39.07590893,-69.72648147
01/05/2010,Sector_150,148.8547814,69.24661854
01/05/2010,Sector_151,665.8160262,132.0320768
01/05/2010,Sector_152,1932.306815,552.2279761
01/05/2010,Sector_153,157.9194042,-92.95670412
01/05/2010,Sector_154,132.1127327,-144.094226
01/05/2010,Sector_155,5.24741558,5.12106365
01/05/2010,Sector_156,109.931628,5.85905255
01/05/2010,Sector_157,11.36429626,6.30976998
01/05/2010,Sector_158,0.58234126,1.53724337
01/05/2010,Sector_159,48.09140787,-93.97595799
01/05/2010,Sector_160,12.77921484,-17.96551131
01/05/2010,Sector_161,0.84871604,-3.05518574
01/05/2010,Sector_162,38.62382732,-19.43813
01/05/2010,Sector_163,114.2066624,-48.48795703
01/05/2010,Sector_164,2.254243,-1.44777181
01/05/2010,Sector_165,0.00407481,0
01/05/2010,Sector_166,68.60862507,14.19002625
01/05/2010,Sector_167,3.15306994,-3.90366986
01/05/2010,Sector_168,1936.010582,824.825019
01/05/2010,Sector_169,168.3147596,30.73822826
01/05/2010,Sector_170,20.78546717,-21.66709711
01/05/2010,Sector_171,60.91572187,-1.05416751
01/05/2010,Sector_174,157.6909284,118.9161409
01/05/2010,Sector_175,73.64760507,67.94746114
01/05/2010,Sector_176,55.03877198,29.90598574
01/06/2010,Sector_0,48.18566508,15.83819876
01/06/2010,Sector_1,193.787168,69.94125428
01/06/2010,Sector_2,47.30508201,8.70043234
01/06/2010,Sector_3,20.49122221,1.47083956
01/06/2010,Sector_4,0.09473612,0.00672945
01/06/2010,Sector_5,20.63667275,-0.75474221
01/06/2010,Sector_6,6.10085472,-5.00075019
01/06/2010,Sector_7,135.503439,24.81680488
01/06/2010,Sector_8,194.9392014,91.06521446
01/06/2010,Sector_9,64.06728817,45.32560647
01/06/2010,Sector_10,1.99230127,1.09089792
01/06/2010,Sector_11,0.14632889,0.09108011
01/06/2010,Sector_12,32.57250176,-144.8116161
01/06/2010,Sector_13,0,17.79409364
01/06/2010,Sector_14,0.22906376,-0.32978045
01/06/2010,Sector_15,5.09225948,2.67516517
01/06/2010,Sector_16,654.4914427,-37.95580332
01/06/2010,Sector_17,191.0401197,2.15313435
01/06/2010,Sector_18,786.7116798,-109.3450441
01/06/2010,Sector_19,73.98183173,26.46125744
01/06/2010,Sector_20,1240.950863,406.0581114
01/06/2010,Sector_21,1604.131997,1088.152643
01/06/2010,Sector_22,1164.610835,822.6716458
01/06/2010,Sector_23,83.75284804,80.96136075
01/06/2010,Sector_24,80.33768867,50.57566235
01/06/2010,Sector_25,246.9583998,-10.72013687
01/06/2010,Sector_26,0.01722667,-0.19879376
01/06/2010,Sector_27,626.5956831,150.3113859
01/06/2010,Sector_28,49.17563839,19.70201054
01/06/2010,Sector_29,3.28629331,-1.94445488
01/06/2010,Sector_31,201.9082914,114.1656104
01/06/2010,Sector_32,2812.029006,1895.468726
01/06/2010,Sector_33,1089.392499,423.1022126
01/06/2010,Sector_34,5.53528106,-0.69811937
01/06/2010,Sector_35,0.82023804,40.86936492
01/06/2010,Sector_38,163.5029071,8.24890143
01/06/2010,Sector_39,13.54408462,6.9710371
01/06/2010,Sector_40,34.54777465,16.83208488
01/06/2010,Sector_41,40.43888579,-107.207804
01/06/2010,Sector_42,38.5183617,34.57114637
01/06/2010,Sector_44,0.30163264,-0.0558898
01/06/2010,Sector_45,0,0
01/06/2010,Sector_46,5.7361354,4.66941014
01/06/2010,Sector_47,5.24959309,1.50003367
01/06/2010,Sector_49,0.05859856,-0.23363351
01/06/2010,Sector_50,0.33411914,0.02159103
01/06/2010,Sector_51,0.02578088,0.01569603
01/06/2010,Sector_52,0,82.13352405
01/06/2010,Sector_53,404.5710427,376.5288096
01/06/2010,Sector_54,0.28431942,-0.06512819
01/06/2010,Sector_55,1222.185986,728.3516523
01/06/2010,Sector_56,527.7882918,117.6058733
01/06/2010,Sector_57,83.06011194,35.91917388
01/06/2010,Sector_59,187.6565641,82.46370981
01/06/2010,Sector_61,181.7096372,-52.48930309
01/06/2010,Sector_62,444.4876019,123.4147551
01/06/2010,Sector_63,16.28964439,5.32647421
01/06/2010,Sector_64,48.13621254,22.11315216
01/06/2010,Sector_65,100.0034341,22.64790819
01/06/2010,Sector_66,67.95990472,-207.9024931
01/06/2010,Sector_67,0.5030876,-1.11538869
01/06/2010,Sector_68,98.22567572,38.39732036
01/06/2010,Sector_70,189.3471324,54.00217667
01/06/2010,Sector_71,7.90945193,7.90945193
01/06/2010,Sector_72,3.06635596,3.04593191
01/06/2010,Sector_73,137.3896587,-24.65582203
01/06/2010,Sector_75,253.93464,50.09368373
01/06/2010,Sector_76,515.7090187,179.9266931
01/06/2010,Sector_77,0.09788013,-13.41644806
01/06/2010,Sector_79,0.74148251,0.38408997
01/06/2010,Sector_80,1059.186411,131.6753115
01/06/2010,Sector_81,109.4421781,76.71019358
01/06/2010,Sector_82,174.0100045,-128.5448668
01/06/2010,Sector_83,12.23444441,4.4512379
01/06/2010,Sector_84,1965.677621,505.2633132
01/06/2010,Sector_85,79.94061713,-0.13784354
01/06/2010,Sector_86,111.513119,75.00144318
01/06/2010,Sector_87,213.4396707,21.91608994
01/06/2010,Sector_88,0,0
01/06/2010,Sector_89,16.28276083,-7.47838248
01/06/2010,Sector_91,55.7787035,45.58362775
01/06/2010,Sector_92,3.90946902,-8.03761445
01/06/2010,Sector_93,272.1153845,205.4088426
01/06/2010,Sector_94,2.08570325,1.6162133
01/06/2010,Sector_95,1196.603682,470.1502888
01/06/2010,Sector_96,76.68180678,-54.53662918
01/06/2010,Sector_97,41.18928735,-11.60977427
01/06/2010,Sector_98,0.80235705,-0.51228939
01/06/2010,Sector_99,310.9849255,91.20008725
01/06/2010,Sector_100,0,0
01/06/2010,Sector_101,36.13727903,23.75122297
01/06/2010,Sector_102,481.8192394,163.9768763
01/06/2010,Sector_103,0,0
01/06/2010,Sector_104,106.1929238,61.51627681
01/06/2010,Sector_105,25.75477396,9.92458004
01/06/2010,Sector_106,1.17488622,0.77411195
01/06/2010,Sector_107,308.8570466,-205.909308
01/06/2010,Sector_109,49.54418438,-3.08582507
01/06/2010,Sector_110,49.73194245,11.53324167
01/06/2010,Sector_111,669.9866668,125.0422341
01/06/2010,Sector_112,18.79207599,-25.8183172
01/06/2010,Sector_113,10.08925462,-1.23220776
01/06/2010,Sector_115,0.46849635,0.25169433
01/06/2010,Sector_116,27.06572356,7.72087134
01/06/2010,Sector_117,0.85858673,-0.56118853
01/06/2010,Sector_118,1458.184591,158.4429106
01/06/2010,Sector_119,213.7210115,-34.7591906
01/06/2010,Sector_120,3.52897739,2.39872638
01/06/2010,Sector_121,10.22358768,-9.10627935
01/06/2010,Sector_122,1207.775534,346.9225466
01/06/2010,Sector_123,122.8775376,105.8889581
01/06/2010,Sector_124,51.96073143,-5.12002805
01/06/2010,Sector_125,0.19509149,-0.0046522
01/06/2010,Sector_126,0,0
01/06/2010,Sector_128,111.4182303,42.33210648
01/06/2010,Sector_129,7.01815399,-6.11055878
01/06/2010,Sector_132,4.06246798,-3.86129614
01/06/2010,Sector_133,0.6256469,-0.45959797
01/06/2010,Sector_135,95.63834829,-42.06140388
01/06/2010,Sector_136,25.33799125,9.723463
01/06/2010,Sector_137,28.74247694,4.11876438
01/06/2010,Sector_138,64.26195688,28.19191167
01/06/2010,Sector_139,48.20648742,-6.58147897
01/06/2010,Sector_140,25.08982793,93.28608944
01/06/2010,Sector_141,74.59670569,54.52175734
01/06/2010,Sector_142,19.40540862,-42.40323418
01/06/2010,Sector_143,36.10689753,-34.52422654
01/06/2010,Sector_144,11.1967616,8.81467009
01/06/2010,Sector_145,120.8647356,28.18084105
01/06/2010,Sector_146,129.9812626,45.18118926
01/06/2010,Sector_147,23.68855474,13.67995638
01/06/2010,Sector_148,7.44397684,-4.89313204
01/06/2010,Sector_149,53.33186488,-18.32826133
01/06/2010,Sector_150,100.4557405,45.02118078
01/06/2010,Sector_151,458.4915456,4.35348106
01/06/2010,Sector_152,1196.848441,124.3077103
01/06/2010,Sector_153,136.0226838,5.08217769
01/06/2010,Sector_154,92.72226131,-20.09177446
01/06/2010,Sector_155,2.52076,-3.24683491
01/06/2010,Sector_156,100.455978,33.81574664
01/06/2010,Sector_157,28.27151719,17.46827405
01/06/2010,Sector_158,0.28263549,7.17769134
01/06/2010,Sector_159,54.389308,-27.92388294
01/06/2010,Sector_160,23.28193554,13.92540931
01/06/2010,Sector_161,1.23941186,0.1237325
01/06/2010,Sector_162,15.54050249,-30.55145557
01/06/2010,Sector_163,100.3905268,37.19416293
01/06/2010,Sector_164,0.80817449,0.09009807
01/06/2010,Sector_165,0,-0.01221542
01/06/2010,Sector_166,50.48372843,-2.45268669
01/06/2010,Sector_167,2.09609009,-3.3761876
01/06/2010,Sector_168,2663.813953,1676.559668
01/06/2010,Sector_169,82.389802,-55.13246713
01/06/2010,Sector_170,17.81661744,-10.70095091
01/06/2010,Sector_171,58.35794516,18.74798362
01/06/2010,Sector_174,138.3483946,89.45496615
01/06/2010,Sector_175,0.27823059,-55.14941492
01/06/2010,Sector_176,47.86220377,15.62079438
01/07/2010,Sector_0,43.06263447,14.74711229
01/07/2010,Sector_1,196.1257895,-44.45124119
01/07/2010,Sector_2,125.9676226,118.5469343
01/07/2010,Sector_3,13.02060729,-23.6402407
01/07/2010,Sector_4,0.22916666,0.0186387
01/07/2010,Sector_5,37.12508517,12.83968341
01/07/2010,Sector_6,19.63622292,17.58419699
01/07/2010,Sector_7,133.7066436,49.57205838
01/07/2010,Sector_8,335.1543343,264.3066915
01/07/2010,Sector_9,93.0921766,63.31814188
01/07/2010,Sector_10,2.63952825,0.84960468
01/07/2010,Sector_11,0.38664665,0.34471635
01/07/2010,Sector_12,89.72729193,10.8767933
01/07/2010,Sector_13,0,35.57634644
01/07/2010,Sector_14,3.06036046,1.68625139
01/07/2010,Sector_15,3.67169322,1.93553168
01/07/2010,Sector_16,585.873563,206.6746587
01/07/2010,Sector_17,191.0690964,29.45927582
01/07/2010,Sector_18,806.448641,91.13135316
01/07/2010,Sector_19,58.79298926,9.42291086
01/07/2010,Sector_20,929.7898685,-168.0330443
01/07/2010,Sector_21,1566.546736,835.9197547
01/07/2010,Sector_22,863.9652581,462.5337731
01/07/2010,Sector_23,21.75500125,20.56215634
01/07/2010,Sector_24,83.07524724,50.8763058
01/07/2010,Sector_25,315.3889919,209.2465457
01/07/2010,Sector_26,0.00024613,-0.40036971
01/07/2010,Sector_27,623.9272505,106.8793186
01/07/2010,Sector_28,53.30463056,5.59892245
01/07/2010,Sector_29,11.38328216,-18.59492373
01/07/2010,Sector_31,369.4283022,257.2796314
01/07/2010,Sector_32,2333.839847,1280.567454
01/07/2010,Sector_33,1167.777696,572.7534287
01/07/2010,Sector_34,1.42193212,-2.24763191
01/07/2010,Sector_35,0.66560916,0.10151733
01/07/2010,Sector_38,89.10830925,-32.70898528
01/07/2010,Sector_39,5.8218852,-4.86347753
01/07/2010,Sector_40,24.55558859,20.51743174
01/07/2010,Sector_41,30.71744667,-91.08883712
01/07/2010,Sector_42,21.20032174,16.77958163
01/07/2010,Sector_44,0.22371276,0.21763718
01/07/2010,Sector_45,0,0
01/07/2010,Sector_46,1.62612503,-0.44214714
01/07/2010,Sector_47,4.5840471,3.12535574
01/07/2010,Sector_49,0.1509195,0.05674773
01/07/2010,Sector_50,0.04408967,0.00327081
01/07/2010,Sector_51,0.02158872,0.02156836
01/07/2010,Sector_52,0,82.13352405
01/07/2010,Sector_53,0.41414294,-31.49603331
01/07/2010,Sector_54,0.34436258,-0.10423769
01/07/2010,Sector_55,1066.616814,523.9296283
01/07/2010,Sector_56,546.5744461,393.8786322
01/07/2010,Sector_57,57.3586423,16.72958381
01/07/2010,Sector_59,219.0149303,106.48649
01/07/2010,Sector_61,83.97942105,-178.0655105
01/07/2010,Sector_62,318.3585553,-303.3486682
01/07/2010,Sector_63,26.50328485,9.14165273
01/07/2010,Sector_64,28.19358692,13.01513712
01/07/2010,Sector_65,122.4605527,-34.35005093
01/07/2010,Sector_66,179.110465,1.8345207
01/07/2010,Sector_67,0.17434384,-0.00908705
01/07/2010,Sector_68,82.12306891,9.22773409
01/07/2010,Sector_70,207.3844639,70.19631217
01/07/2010,Sector_71,0.00037377,-0.00477995
01/07/2010,Sector_72,0.00020122,-4.36194741
01/07/2010,Sector_73,207.1616076,192.5764088
01/07/2010,Sector_75,182.4328141,-107.5669051
01/07/2010,Sector_76,369.7172626,60.66515694
01/07/2010,Sector_77,0.00335269,3.31811289
01/07/2010,Sector_79,1.88040533,1.81172827
01/07/2010,Sector_80,1164.524557,430.6537998
01/07/2010,Sector_81,84.75091463,45.76332267
01/07/2010,Sector_82,162.1724999,-55.78690778
01/07/2010,Sector_83,4.04963694,-5.33484965
01/07/2010,Sector_84,1190.485881,67.56464857
01/07/2010,Sector_85,47.01471593,-26.86421279
01/07/2010,Sector_86,83.20246048,-23.85648828
01/07/2010,Sector_87,194.0903455,47.96204233
01/07/2010,Sector_88,0,0
01/07/2010,Sector_89,4.56519262,-5.04540402
